message_id	response_id	article_id	llm_empathy
R_2QheVsRf9k1s9xo_3	R_2QheVsRf9k1s9xo	193	4.416666667
R_2QheVsRf9k1s9xo_4	R_2QheVsRf9k1s9xo	296	1.666666667
R_2QheVsRf9k1s9xo_5	R_2QheVsRf9k1s9xo	386	5.25
R_1IRRIFlrEvyBc83_1	R_1IRRIFlrEvyBc83	70	5.466666667
R_1IRRIFlrEvyBc83_2	R_1IRRIFlrEvyBc83	105	5.016666667
R_1IRRIFlrEvyBc83_3	R_1IRRIFlrEvyBc83	192	1
R_1IRRIFlrEvyBc83_4	R_1IRRIFlrEvyBc83	332	1
R_1IRRIFlrEvyBc83_5	R_1IRRIFlrEvyBc83	380	5.316666667
R_UYp6AR9x2OVfNIt_1	R_UYp6AR9x2OVfNIt	38	4.166666667
R_UYp6AR9x2OVfNIt_2	R_UYp6AR9x2OVfNIt	127	2.15
R_UYp6AR9x2OVfNIt_3	R_UYp6AR9x2OVfNIt	226	1.25
R_UYp6AR9x2OVfNIt_4	R_UYp6AR9x2OVfNIt	257	4.016666667
R_UYp6AR9x2OVfNIt_5	R_UYp6AR9x2OVfNIt	350	1
R_3I6LTmaYNJeAYmf_1	R_3I6LTmaYNJeAYmf	23	2.583333333
R_3I6LTmaYNJeAYmf_2	R_3I6LTmaYNJeAYmf	118	1.75
R_3I6LTmaYNJeAYmf_3	R_3I6LTmaYNJeAYmf	205	1
R_3I6LTmaYNJeAYmf_4	R_3I6LTmaYNJeAYmf	288	2.583333333
R_3I6LTmaYNJeAYmf_5	R_3I6LTmaYNJeAYmf	370	4.15
R_3hfrOLRuz2g5NyW_1	R_3hfrOLRuz2g5NyW	26	1
R_3hfrOLRuz2g5NyW_2	R_3hfrOLRuz2g5NyW	107	4.983333333
R_3hfrOLRuz2g5NyW_3	R_3hfrOLRuz2g5NyW	171	5.466666667
R_3hfrOLRuz2g5NyW_4	R_3hfrOLRuz2g5NyW	310	1
R_3hfrOLRuz2g5NyW_5	R_3hfrOLRuz2g5NyW	343	1
R_2YArZsw1g1y22lR_1	R_2YArZsw1g1y22lR	66	3.583333333
R_2YArZsw1g1y22lR_2	R_2YArZsw1g1y22lR	103	1.25
R_2YArZsw1g1y22lR_3	R_2YArZsw1g1y22lR	177	1.333333333
R_2YArZsw1g1y22lR_4	R_2YArZsw1g1y22lR	255	1.25
R_2YArZsw1g1y22lR_5	R_2YArZsw1g1y22lR	412	1
R_CkssYrqzZAFHsuR_1	R_CkssYrqzZAFHsuR	47	6.15
R_CkssYrqzZAFHsuR_2	R_CkssYrqzZAFHsuR	147	5.916666667
R_CkssYrqzZAFHsuR_3	R_CkssYrqzZAFHsuR	187	5.416666667
R_CkssYrqzZAFHsuR_4	R_CkssYrqzZAFHsuR	272	5.166666667
R_CkssYrqzZAFHsuR_5	R_CkssYrqzZAFHsuR	371	4.15
R_03ql4LGD9I0cM7f_1	R_03ql4LGD9I0cM7f	19	5.316666667
R_03ql4LGD9I0cM7f_2	R_03ql4LGD9I0cM7f	99	5.466666667
R_03ql4LGD9I0cM7f_3	R_03ql4LGD9I0cM7f	188	2.75
R_03ql4LGD9I0cM7f_4	R_03ql4LGD9I0cM7f	290	3.583333333
R_03ql4LGD9I0cM7f_5	R_03ql4LGD9I0cM7f	374	1.916666667
R_2B4puxXUMXitzLT_1	R_2B4puxXUMXitzLT	81	2.25
R_2B4puxXUMXitzLT_2	R_2B4puxXUMXitzLT	159	1
R_2B4puxXUMXitzLT_3	R_2B4puxXUMXitzLT	201	2.25
R_2B4puxXUMXitzLT_4	R_2B4puxXUMXitzLT	285	4.166666667
R_2B4puxXUMXitzLT_5	R_2B4puxXUMXitzLT	405	3.233333333
R_sXd7G0qsBBO5rup_1	R_sXd7G0qsBBO5rup	34	6.266666667
R_sXd7G0qsBBO5rup_2	R_sXd7G0qsBBO5rup	115	1
R_sXd7G0qsBBO5rup_3	R_sXd7G0qsBBO5rup	208	2.666666667
R_sXd7G0qsBBO5rup_4	R_sXd7G0qsBBO5rup	334	2.166666667
R_sXd7G0qsBBO5rup_5	R_sXd7G0qsBBO5rup	392	1.833333333
R_3CVmIowQnwq9rKb_1	R_3CVmIowQnwq9rKb	58	5.766666667
R_3CVmIowQnwq9rKb_2	R_3CVmIowQnwq9rKb	139	5.3
R_3CVmIowQnwq9rKb_3	R_3CVmIowQnwq9rKb	248	1
R_3CVmIowQnwq9rKb_4	R_3CVmIowQnwq9rKb	330	4.15
R_3CVmIowQnwq9rKb_5	R_3CVmIowQnwq9rKb	341	5.25
R_1oGNyBLJYCfwM3S_1	R_1oGNyBLJYCfwM3S	57	5.916666667
R_1oGNyBLJYCfwM3S_2	R_1oGNyBLJYCfwM3S	138	5.316666667
R_1oGNyBLJYCfwM3S_3	R_1oGNyBLJYCfwM3S	246	2.166666667
R_1oGNyBLJYCfwM3S_4	R_1oGNyBLJYCfwM3S	274	2.916666667
R_1oGNyBLJYCfwM3S_5	R_1oGNyBLJYCfwM3S	417	3.583333333
R_2lTWX8lyNz56VTH_1	R_2lTWX8lyNz56VTH	64	5.383333333
R_2lTWX8lyNz56VTH_2	R_2lTWX8lyNz56VTH	149	1
R_2lTWX8lyNz56VTH_3	R_2lTWX8lyNz56VTH	241	1
R_2lTWX8lyNz56VTH_4	R_2lTWX8lyNz56VTH	307	1
R_2lTWX8lyNz56VTH_5	R_2lTWX8lyNz56VTH	348	1
R_WoFlOJ6EsGnQNW1_1	R_WoFlOJ6EsGnQNW1	16	1
R_WoFlOJ6EsGnQNW1_2	R_WoFlOJ6EsGnQNW1	90	4.816666667
R_WoFlOJ6EsGnQNW1_3	R_WoFlOJ6EsGnQNW1	243	5.083333333
R_WoFlOJ6EsGnQNW1_4	R_WoFlOJ6EsGnQNW1	298	4.166666667
R_WoFlOJ6EsGnQNW1_5	R_WoFlOJ6EsGnQNW1	349	6.133333333
R_1mFvDu8OiiYboIA_1	R_1mFvDu8OiiYboIA	49	5.466666667
R_1mFvDu8OiiYboIA_2	R_1mFvDu8OiiYboIA	157	5.316666667
R_1mFvDu8OiiYboIA_3	R_1mFvDu8OiiYboIA	222	4.15
R_1mFvDu8OiiYboIA_4	R_1mFvDu8OiiYboIA	302	3.866666667
R_1mFvDu8OiiYboIA_5	R_1mFvDu8OiiYboIA	393	1.333333333
R_Dwv0KHEDJhBKMO5_1	R_Dwv0KHEDJhBKMO5	45	4.75
R_Dwv0KHEDJhBKMO5_2	R_Dwv0KHEDJhBKMO5	102	2.583333333
R_Dwv0KHEDJhBKMO5_3	R_Dwv0KHEDJhBKMO5	209	5.316666667
R_Dwv0KHEDJhBKMO5_4	R_Dwv0KHEDJhBKMO5	280	5.316666667
R_Dwv0KHEDJhBKMO5_5	R_Dwv0KHEDJhBKMO5	406	1.916666667
R_3l2aVVqASFULbAl_1	R_3l2aVVqASFULbAl	11	4.15
R_3l2aVVqASFULbAl_2	R_3l2aVVqASFULbAl	130	1
R_3l2aVVqASFULbAl_3	R_3l2aVVqASFULbAl	228	5.216666667
R_3l2aVVqASFULbAl_4	R_3l2aVVqASFULbAl	299	2.583333333
R_3l2aVVqASFULbAl_5	R_3l2aVVqASFULbAl	390	1
R_3kj44d9NRpeN491_1	R_3kj44d9NRpeN491	55	1
R_3kj44d9NRpeN491_2	R_3kj44d9NRpeN491	122	1
R_3kj44d9NRpeN491_3	R_3kj44d9NRpeN491	227	1
R_3kj44d9NRpeN491_4	R_3kj44d9NRpeN491	325	1
R_3kj44d9NRpeN491_5	R_3kj44d9NRpeN491	377	1
R_3CUaT7Wfp69pO4a_1	R_3CUaT7Wfp69pO4a	5	4.866666667
R_3CUaT7Wfp69pO4a_2	R_3CUaT7Wfp69pO4a	125	5.316666667
R_3CUaT7Wfp69pO4a_3	R_3CUaT7Wfp69pO4a	224	4.25
R_3CUaT7Wfp69pO4a_4	R_3CUaT7Wfp69pO4a	277	1
R_3CUaT7Wfp69pO4a_5	R_3CUaT7Wfp69pO4a	357	1.333333333
R_3oZwv1aOvzgfBPT_1	R_3oZwv1aOvzgfBPT	36	5.016666667
R_3oZwv1aOvzgfBPT_2	R_3oZwv1aOvzgfBPT	137	4.033333333
R_3oZwv1aOvzgfBPT_3	R_3oZwv1aOvzgfBPT	173	1
R_3oZwv1aOvzgfBPT_4	R_3oZwv1aOvzgfBPT	317	1
R_3oZwv1aOvzgfBPT_5	R_3oZwv1aOvzgfBPT	364	4.833333333
R_2TZApHajsn2LnN7_1	R_2TZApHajsn2LnN7	56	3.166666667
R_2TZApHajsn2LnN7_2	R_2TZApHajsn2LnN7	87	1
R_2TZApHajsn2LnN7_3	R_2TZApHajsn2LnN7	233	6.15
R_2TZApHajsn2LnN7_4	R_2TZApHajsn2LnN7	281	1.833333333
R_2TZApHajsn2LnN7_5	R_2TZApHajsn2LnN7	354	1.583333333
R_Y9xcVEPDGEw28GB_1	R_Y9xcVEPDGEw28GB	8	5.316666667
R_Y9xcVEPDGEw28GB_2	R_Y9xcVEPDGEw28GB	168	5.916666667
R_Y9xcVEPDGEw28GB_3	R_Y9xcVEPDGEw28GB	219	3.233333333
R_Y9xcVEPDGEw28GB_4	R_Y9xcVEPDGEw28GB	335	1.75
R_Y9xcVEPDGEw28GB_5	R_Y9xcVEPDGEw28GB	347	5.766666667
R_CmgUw21BjZfKLiF_1	R_CmgUw21BjZfKLiF	32	6.633333333
R_CmgUw21BjZfKLiF_2	R_CmgUw21BjZfKLiF	121	5.25
R_CmgUw21BjZfKLiF_3	R_CmgUw21BjZfKLiF	182	6
R_CmgUw21BjZfKLiF_4	R_CmgUw21BjZfKLiF	267	4.166666667
R_CmgUw21BjZfKLiF_5	R_CmgUw21BjZfKLiF	403	4.916666667
R_VXt1aIuOzDuJLSV_1	R_VXt1aIuOzDuJLSV	15	5.633333333
R_VXt1aIuOzDuJLSV_2	R_VXt1aIuOzDuJLSV	96	1.916666667
R_VXt1aIuOzDuJLSV_3	R_VXt1aIuOzDuJLSV	186	1.633333333
R_VXt1aIuOzDuJLSV_4	R_VXt1aIuOzDuJLSV	313	5.316666667
R_VXt1aIuOzDuJLSV_5	R_VXt1aIuOzDuJLSV	414	4.716666667
R_SJmBO1u0DDmEZH3_1	R_SJmBO1u0DDmEZH3	49	4.716666667
R_SJmBO1u0DDmEZH3_2	R_SJmBO1u0DDmEZH3	98	5.583333333
R_SJmBO1u0DDmEZH3_3	R_SJmBO1u0DDmEZH3	210	4.166666667
R_SJmBO1u0DDmEZH3_4	R_SJmBO1u0DDmEZH3	294	3.916666667
R_SJmBO1u0DDmEZH3_5	R_SJmBO1u0DDmEZH3	338	2.333333333
R_vUBJ2mNrSE6rEGd_1	R_vUBJ2mNrSE6rEGd	82	1
R_vUBJ2mNrSE6rEGd_2	R_vUBJ2mNrSE6rEGd	109	1.25
R_vUBJ2mNrSE6rEGd_3	R_vUBJ2mNrSE6rEGd	235	1.583333333
R_vUBJ2mNrSE6rEGd_4	R_vUBJ2mNrSE6rEGd	329	1.833333333
R_vUBJ2mNrSE6rEGd_5	R_vUBJ2mNrSE6rEGd	399	2.15
R_3rGtVh32jHkOn7O_1	R_3rGtVh32jHkOn7O	11	1.633333333
R_3rGtVh32jHkOn7O_2	R_3rGtVh32jHkOn7O	88	2.583333333
R_3rGtVh32jHkOn7O_3	R_3rGtVh32jHkOn7O	225	1
R_3rGtVh32jHkOn7O_4	R_3rGtVh32jHkOn7O	322	2.083333333
R_3rGtVh32jHkOn7O_5	R_3rGtVh32jHkOn7O	397	3.5
R_3fIsbpALDtKKHMt_1	R_3fIsbpALDtKKHMt	74	3
R_3fIsbpALDtKKHMt_2	R_3fIsbpALDtKKHMt	120	1.15
R_3fIsbpALDtKKHMt_3	R_3fIsbpALDtKKHMt	214	1
R_3fIsbpALDtKKHMt_4	R_3fIsbpALDtKKHMt	270	1.833333333
R_3fIsbpALDtKKHMt_5	R_3fIsbpALDtKKHMt	345	1
R_3P624s3e9SkH0QT_1	R_3P624s3e9SkH0QT	65	5.083333333
R_3P624s3e9SkH0QT_2	R_3P624s3e9SkH0QT	150	5.466666667
R_3P624s3e9SkH0QT_3	R_3P624s3e9SkH0QT	251	1
R_3P624s3e9SkH0QT_4	R_3P624s3e9SkH0QT	287	5.316666667
R_3P624s3e9SkH0QT_5	R_3P624s3e9SkH0QT	366	3.416666667
R_2v2qLGA7oS8x60x_1	R_2v2qLGA7oS8x60x	12	1.833333333
R_2v2qLGA7oS8x60x_2	R_2v2qLGA7oS8x60x	153	1.25
R_2v2qLGA7oS8x60x_3	R_2v2qLGA7oS8x60x	244	1.833333333
R_2v2qLGA7oS8x60x_4	R_2v2qLGA7oS8x60x	275	1.666666667
R_2v2qLGA7oS8x60x_5	R_2v2qLGA7oS8x60x	404	1.633333333
R_1lu7p66XGUzZeeO_1	R_1lu7p66XGUzZeeO	50	2.833333333
R_1lu7p66XGUzZeeO_2	R_1lu7p66XGUzZeeO	135	2.15
R_1lu7p66XGUzZeeO_3	R_1lu7p66XGUzZeeO	172	2.583333333
R_1lu7p66XGUzZeeO_4	R_1lu7p66XGUzZeeO	323	2.583333333
R_1lu7p66XGUzZeeO_5	R_1lu7p66XGUzZeeO	369	2.583333333
R_1NaUN66TrQHKQ1o_1	R_1NaUN66TrQHKQ1o	72	2.583333333
R_1NaUN66TrQHKQ1o_2	R_1NaUN66TrQHKQ1o	146	1
R_1NaUN66TrQHKQ1o_3	R_1NaUN66TrQHKQ1o	215	1
R_1NaUN66TrQHKQ1o_4	R_1NaUN66TrQHKQ1o	282	1
R_1NaUN66TrQHKQ1o_5	R_1NaUN66TrQHKQ1o	396	4.016666667
R_1rfDsNtkx9ueNuH_1	R_1rfDsNtkx9ueNuH	31	5.466666667
R_1rfDsNtkx9ueNuH_2	R_1rfDsNtkx9ueNuH	93	5.633333333
R_1rfDsNtkx9ueNuH_3	R_1rfDsNtkx9ueNuH	221	2.416666667
R_1rfDsNtkx9ueNuH_4	R_1rfDsNtkx9ueNuH	258	4.15
R_1rfDsNtkx9ueNuH_5	R_1rfDsNtkx9ueNuH	362	1.833333333
R_1nSHXIH282d3nd3_1	R_1nSHXIH282d3nd3	54	1.633333333
R_1nSHXIH282d3nd3_2	R_1nSHXIH282d3nd3	157	1.916666667
R_1nSHXIH282d3nd3_3	R_1nSHXIH282d3nd3	240	4.583333333
R_1nSHXIH282d3nd3_4	R_1nSHXIH282d3nd3	305	4.583333333
R_1nSHXIH282d3nd3_5	R_1nSHXIH282d3nd3	352	4.583333333
R_wTpSAbyLekj11bb_1	R_wTpSAbyLekj11bb	44	4.15
R_wTpSAbyLekj11bb_2	R_wTpSAbyLekj11bb	114	5.116666667
R_wTpSAbyLekj11bb_3	R_wTpSAbyLekj11bb	174	1.916666667
R_wTpSAbyLekj11bb_4	R_wTpSAbyLekj11bb	264	1.916666667
R_wTpSAbyLekj11bb_5	R_wTpSAbyLekj11bb	372	2.583333333
R_2UWRxvdzbAww1nz_1	R_2UWRxvdzbAww1nz	10	4.466666667
R_2UWRxvdzbAww1nz_2	R_2UWRxvdzbAww1nz	123	4.166666667
R_2UWRxvdzbAww1nz_3	R_2UWRxvdzbAww1nz	200	1.916666667
R_2UWRxvdzbAww1nz_4	R_2UWRxvdzbAww1nz	331	1.916666667
R_2UWRxvdzbAww1nz_5	R_2UWRxvdzbAww1nz	379	4.866666667
R_3ElKNT2rbrUZYdR_1	R_3ElKNT2rbrUZYdR	76	1.583333333
R_3ElKNT2rbrUZYdR_2	R_3ElKNT2rbrUZYdR	90	1
R_3ElKNT2rbrUZYdR_3	R_3ElKNT2rbrUZYdR	237	1
R_3ElKNT2rbrUZYdR_4	R_3ElKNT2rbrUZYdR	326	2.083333333
R_3ElKNT2rbrUZYdR_5	R_3ElKNT2rbrUZYdR	416	1
R_rdWwWMognANNEkx_1	R_rdWwWMognANNEkx	9	5.916666667
R_rdWwWMognANNEkx_2	R_rdWwWMognANNEkx	148	6.25
R_rdWwWMognANNEkx_3	R_rdWwWMognANNEkx	195	2.583333333
R_rdWwWMognANNEkx_4	R_rdWwWMognANNEkx	315	3
R_rdWwWMognANNEkx_5	R_rdWwWMognANNEkx	415	1.916666667
R_25L0GShLxeAX8vJ_1	R_25L0GShLxeAX8vJ	46	1.25
R_25L0GShLxeAX8vJ_2	R_25L0GShLxeAX8vJ	136	1.083333333
R_25L0GShLxeAX8vJ_3	R_25L0GShLxeAX8vJ	181	1
R_25L0GShLxeAX8vJ_4	R_25L0GShLxeAX8vJ	260	4.75
R_25L0GShLxeAX8vJ_5	R_25L0GShLxeAX8vJ	340	1.916666667
R_2n9TUB8UXeDYQJr_1	R_2n9TUB8UXeDYQJr	14	1.25
R_2n9TUB8UXeDYQJr_2	R_2n9TUB8UXeDYQJr	117	1.833333333
R_2n9TUB8UXeDYQJr_3	R_2n9TUB8UXeDYQJr	198	2.583333333
R_2n9TUB8UXeDYQJr_4	R_2n9TUB8UXeDYQJr	284	1.833333333
R_2n9TUB8UXeDYQJr_5	R_2n9TUB8UXeDYQJr	363	1.833333333
R_3IcLlPaNnV7X4qq_1	R_3IcLlPaNnV7X4qq	42	2.583333333
R_3IcLlPaNnV7X4qq_2	R_3IcLlPaNnV7X4qq	122	1
R_3IcLlPaNnV7X4qq_3	R_3IcLlPaNnV7X4qq	208	1.833333333
R_3IcLlPaNnV7X4qq_4	R_3IcLlPaNnV7X4qq	268	1
R_3IcLlPaNnV7X4qq_5	R_3IcLlPaNnV7X4qq	359	1
R_2xQNrTepBG1c9Vc_1	R_2xQNrTepBG1c9Vc	39	5.916666667
R_2xQNrTepBG1c9Vc_2	R_2xQNrTepBG1c9Vc	161	2.583333333
R_2xQNrTepBG1c9Vc_3	R_2xQNrTepBG1c9Vc	237	2.233333333
R_2xQNrTepBG1c9Vc_4	R_2xQNrTepBG1c9Vc	328	1
R_2xQNrTepBG1c9Vc_5	R_2xQNrTepBG1c9Vc	365	5.25
R_57k7MIpd4IfEJ8d_1	R_57k7MIpd4IfEJ8d	20	3.25
R_57k7MIpd4IfEJ8d_2	R_57k7MIpd4IfEJ8d	143	2
R_57k7MIpd4IfEJ8d_3	R_57k7MIpd4IfEJ8d	169	6.266666667
R_57k7MIpd4IfEJ8d_4	R_57k7MIpd4IfEJ8d	261	5.716666667
R_57k7MIpd4IfEJ8d_5	R_57k7MIpd4IfEJ8d	394	4.15
R_12P6xviYBfWP2DH_1	R_12P6xviYBfWP2DH	9	3.25
R_12P6xviYBfWP2DH_2	R_12P6xviYBfWP2DH	159	5.05
R_12P6xviYBfWP2DH_3	R_12P6xviYBfWP2DH	232	5.083333333
R_12P6xviYBfWP2DH_4	R_12P6xviYBfWP2DH	306	1
R_12P6xviYBfWP2DH_5	R_12P6xviYBfWP2DH	383	5.25
R_BywFj0eZ6r9wSdP_1	R_BywFj0eZ6r9wSdP	21	4.666666667
R_BywFj0eZ6r9wSdP_2	R_BywFj0eZ6r9wSdP	125	5.083333333
R_BywFj0eZ6r9wSdP_3	R_BywFj0eZ6r9wSdP	236	1
R_BywFj0eZ6r9wSdP_4	R_BywFj0eZ6r9wSdP	291	5.016666667
R_BywFj0eZ6r9wSdP_5	R_BywFj0eZ6r9wSdP	413	5.25
R_1DDb7pcl8PkL7Rz_1	R_1DDb7pcl8PkL7Rz	29	1.916666667
R_1DDb7pcl8PkL7Rz_2	R_1DDb7pcl8PkL7Rz	111	5.516666667
R_1DDb7pcl8PkL7Rz_3	R_1DDb7pcl8PkL7Rz	173	1
R_1DDb7pcl8PkL7Rz_4	R_1DDb7pcl8PkL7Rz	321	4.716666667
R_1DDb7pcl8PkL7Rz_5	R_1DDb7pcl8PkL7Rz	418	1.916666667
R_3m4qsrhUocZSs4L_1	R_3m4qsrhUocZSs4L	41	5.316666667
R_3m4qsrhUocZSs4L_2	R_3m4qsrhUocZSs4L	88	1.5
R_3m4qsrhUocZSs4L_3	R_3m4qsrhUocZSs4L	212	1.916666667
R_3m4qsrhUocZSs4L_4	R_3m4qsrhUocZSs4L	309	1.75
R_3m4qsrhUocZSs4L_5	R_3m4qsrhUocZSs4L	360	1
R_3QK3DgRo0DfNS48_1	R_3QK3DgRo0DfNS48	22	5.333333333
R_3QK3DgRo0DfNS48_2	R_3QK3DgRo0DfNS48	168	1.916666667
R_3QK3DgRo0DfNS48_3	R_3QK3DgRo0DfNS48	217	5.133333333
R_3QK3DgRo0DfNS48_4	R_3QK3DgRo0DfNS48	284	4.166666667
R_3QK3DgRo0DfNS48_5	R_3QK3DgRo0DfNS48	400	6.466666667
R_DHy2Rcz9Hym8jgl_1	R_DHy2Rcz9Hym8jgl	16	1
R_DHy2Rcz9Hym8jgl_2	R_DHy2Rcz9Hym8jgl	158	1
R_DHy2Rcz9Hym8jgl_3	R_DHy2Rcz9Hym8jgl	203	4.15
R_DHy2Rcz9Hym8jgl_4	R_DHy2Rcz9Hym8jgl	253	1
R_DHy2Rcz9Hym8jgl_5	R_DHy2Rcz9Hym8jgl	344	1.833333333
